page,id_deputy,idLegislature,name,party,uf
111,130179,33,PRADO LOPES,NA,MG
111,130179,35,PRADO LOPES,NA,MG
111,65505,47,PRATINI DE MORAES,PDS,RS
111,65505,49,PRATINI DE MORAES,PPR,RS
111,130679,40,PRAXEDES PITANGA,UDN,PB
111,2118,36,PRISCO PARAÍSO,PSD,BA
111,2118,30,PRISCO PARAÍSO,NA,BA
111,2118,26,PRISCO PARAÍSO,NA,BA
111,2118,37,PRISCO PARAÍSO,PSD,BA
111,2118,27,PRISCO PARAÍSO,NA,BA
111,74638,48,PRISCO VIANA,PMDB,BA
111,74638,49,PRISCO VIANA,PMDB,BA
111,74638,50,PRISCO VIANA,PPB,BA
111,74638,47,PRISCO VIANA,PDS,BA
111,74638,45,PRISCO VIANA,ARENA,BA
111,74638,51,PRISCO VIANA,PPB,BA
111,74638,46,PRISCO VIANA,ARENA,BA
111,74638,44,PRISCO VIANA,ARENA,BA
111,200153,55,PROF. GEDEÃO AMORIM,MDB,AM
111,204390,56,PROFESSOR ALCIDES,PP,GO
111,74280,52,PROFESSOR IRAPUAN TEIXEIRA,PP**,SP
111,204383,56,PROFESSOR ISRAEL BATISTA,PV,DF
111,204446,56,PROFESSOR JOZIEL,PSL,RJ
111,74792,51,PROFESSOR LUIZINHO,PT,SP
111,74792,52,PROFESSOR LUIZINHO,PT,SP
111,204011,55,PROFESSOR PACCO,PODE,DF
111,141538,53,PROFESSOR RUY PAULETTI,PSDB,RS
111,170673,54,PROFESSOR SÉRGIO DE OLIVEIRA,PSC,PR
111,170673,55,PROFESSOR SÉRGIO DE OLIVEIRA,PSD,PR
111,141543,54,PROFESSOR SETIMO,PMDB,MA
111,141543,53,PROFESSOR SETIMO,PMDB,MA
111,148134,53,PROFESSOR VICTORIO GALLI,PMDB,MT
111,148134,55,PROFESSOR VICTÓRIO GALLI,PSL,MT
111,148134,54,PROFESSOR VICTÓRIO GALLI,PMDB,MT
111,204565,56,PROFESSORA DAYANE PIMENTEL,PSL,BA
111,160639,54,PROFESSORA DORINHA SEABRA REZENDE,DEM,TO
111,160639,55,PROFESSORA DORINHA SEABRA REZENDE,DEM,TO
111,160639,56,PROFESSORA DORINHA SEABRA REZENDE,DEM,TO
111,160641,55,PROFESSORA MARCIVANIA,PCdoB,AP
111,160641,56,PROFESSORA MARCIVANIA,PCdoB,AP
111,160641,54,PROFESSORA MARCIVANIA,PT,AP
111,74370,52,PROFESSORA RAQUEL TEIXEIRA,PSDB,GO
111,74370,53,PROFESSORA RAQUEL TEIXEIRA,PSDB,GO
111,204467,56,PROFESSORA ROSA NEIDE,PT,MT
111,74035,52,PROMOTOR AFONSO GIL,PDT,PI
111,3646,28,PRUDÊNCIO MILANEZ,NA,PB
111,130150,30,PRUDENTE DE MORAIS,NA,SP
111,130150,32,PRUDENTE DE MORAIS,NA,SP
111,130150,33,PRUDENTE DE MORAIS,NA,SP
111,130150,31,PRUDENTE DE MORAIS,NA,SP
111,130150,29,PRUDENTE DE MORAIS FILHO,NA,SP
111,3897,24,PY CRESPO,NA,RS
111,130534,40,QUEIROZ FILHO,PDC,SP
111,130621,40,QUINTELA CAVALCANTI,UDN,AL
111,130562,40,QUIRINO FERREIRA,UDN,SP
111,159259,53,R. SÁ FILHO,PSDB,PI
111,131347,41,RACHID MAMED,PSD,MT
111,131347,43,RACHID MAMED,ARENA,MT
111,131347,42,RACHID MAMED,PSD,MT
112,2441,32,RAFAEL CABEDA,NA,RS
112,2441,30,RAFAEL CABEDA,NA,RS
112,130680,40,RAFAEL CORRÊA,UDN,PB
112,131792,46,RAFAEL FARACO,PDS,AM
112,131792,44,RAFAEL FARACO,ARENA,AM
112,131792,45,RAFAEL FARACO,ARENA,AM
112,130217,35,RAFAEL FERNANDES,NA,RN
112,130217,33,RAFAEL FERNANDES,NA,RN
112,130217,32,RAFAEL FERNANDES,NA,RN
112,130217,34,RAFAEL FERNANDES,NA,RN
112,73465,51,RAFAEL GRECA,PFL,PR
112,74590,53,RAFAEL GUERRA,PSDB,MG
112,74590,51,RAFAEL GUERRA,PSDB,MG
112,74590,52,RAFAEL GUERRA,PSDB,MG
112,2846,37,RAFAEL MENESES,NA,BA
112,178951,56,RAFAEL MOTTA,PSB,RN
112,178951,55,RAFAEL MOTTA,PSB,RN
112,2331,29,RAFAEL PINHEIRO,NA,BA
112,160516,54,RAIMUNDÃO,PMDB,CE
112,1888,26,RAIMUNDO ARTUR,NA,PI
112,1888,29,RAIMUNDO ARTUR,NA,PI
112,1888,25,RAIMUNDO ARTUR,NA,PI
112,74025,50,RAIMUNDO BEZERRA,PMDB,CE
112,74025,48,RAIMUNDO BEZERRA,PMDB,CE
112,131352,43,RAIMUNDO BOGEÁ,ARENA,MA
112,131353,41,RAIMUNDO BRITO,PR,BA
112,131353,43,RAIMUNDO BRITO,ARENA,BA
112,131353,42,RAIMUNDO BRITO,ARENA,BA
112,131353,40,RAIMUNDO BRITO,PTB,BA
112,74237,50,RAIMUNDO COLOMBO,PFL,SC
112,74237,51,RAIMUNDO COLOMBO,PFL,SC
112,204567,56,RAIMUNDO COSTA,PL,BA
112,2110,27,RAIMUNDO DE MIRANDA,NA,AL
112,2110,25,RAIMUNDO DE MIRANDA,NA,AL
112,2110,32,RAIMUNDO DE MIRANDA,NA,AL
112,2110,26,RAIMUNDO DE MIRANDA,NA,AL
112,2110,28,RAIMUNDO DE MIRANDA,NA,AL
112,74216,54,RAIMUNDO GOMES DE MATOS,PSDB,CE
112,74216,52,RAIMUNDO GOMES DE MATOS,PSDB,CE
112,74216,53,RAIMUNDO GOMES DE MATOS,PSDB,CE
112,74216,51,RAIMUNDO GOMES DE MATOS,PSDB,CE
112,74216,55,RAIMUNDO GOMES DE MATOS,PSDB,CE
112,74216,50,RAIMUNDO GOMES DE MATOS,PSDB,CE
112,132063,47,RAIMUNDO LEITE,PMDB,SP
112,2114,26,RAIMUNDO NERI,NA,AM
112,131613,43,RAIMUNDO PARENTE,ARENA,AM
112,131613,44,RAIMUNDO PARENTE,ARENA,AM
112,131613,45,RAIMUNDO PARENTE,ARENA,AM
112,139343,48,RAIMUNDO REZENDE,PMDB,MG
112,74084,52,RAIMUNDO SANTOS,PR,PA
112,74084,50,RAIMUNDO SANTOS,PFL,PA
112,74084,51,RAIMUNDO SANTOS,PL*,PA
112,130851,41,RAIMUNDO SOARES,UDN,RN
112,73593,51,RAINEL BARBOSA,PMDB,TO
112,139344,47,RALPH BIASI,PMDB,SP
112,139344,46,RALPH BIASI,MDB*,SP
112,139344,48,RALPH BIASI,PMDB,SP
112,133896,49,RAMALHO LEITE,PFL,PB
112,2383,31,RAMIRO BRAGA,NA,RJ
112,2383,29,RAMIRO BRAGA,NA,RJ
112,2383,30,RAMIRO BRAGA,NA,RJ
112,2383,32,RAMIRO BRAGA,NA,RJ
112,131111,41,RAMON OLIVEIRA NETO,PTB,ES
112,131111,42,RAMON OLIVEIRA NETO,PTB,ES
112,4177,28,RAMOS CAIADO,NA,GO
112,4177,31,RAMOS CAIADO,NA,GO
112,4177,30,RAMOS CAIADO,NA,GO
112,4177,29,RAMOS CAIADO,NA,GO
112,132067,47,RANDOLFO BITTENCOURT,PMDB,AM
112,3822,24,RANGEL PESTANA,NA,RJ
112,3822,25,RANGEL PESTANA,NA,RJ
112,131093,42,RANIERI MAZZILLI,PSD,SP
112,131093,40,RANIERI MAZZILLI,PSD,SP
112,131093,41,RANIERI MAZZILLI,MTR,SP
112,131093,39,RANIERI MAZZILLI,PSD,SP
112,3105,39,RANULFO CUNHA,UDN,PB
112,130850,41,RAPHAEL CINCURÁ,UDN,BA
112,130850,39,RAPHAEL CINCURÁ,UDN,BA
112,130850,37,RAPHAEL CINCURÁ,UDN,BA
112,130850,38,RAPHAEL CINCURÁ,UDN,BA
112,130850,40,RAPHAEL CINCURÁ,UDN,BA
112,131349,43,RAPHAEL MAGALHÃES,ARENA,GB
112,131109,41,RAPHAEL REZENDE,PSD,PR
112,131109,42,RAPHAEL REZENDE,PSD,PR
112,131109,40,RAPHAEL REZENDE,PSD,PR
112,133864,48,RAQUEL CÂNDIDO,PDT,RO
112,133864,49,RAQUEL CÂNDIDO,PTB,RO
112,74068,48,RAQUEL CAPIBERIBE,PSB,AP
112,74068,50,RAQUEL CAPIBERIBE,PSB,AP
112,178998,55,RAQUEL MUNIZ,PSD,MG
112,141403,54,RATINHO JUNIOR,PSC,PR
112,141403,53,RATINHO JUNIOR,PSC,PR
112,4299,29,RAUL ALVES,NA,BA
112,4299,32,RAUL ALVES,NA,BA
112,4299,30,RAUL ALVES,NA,BA
112,4299,31,RAUL ALVES,NA,BA
112,3134,38,RAUL BARBOSA,PSD,CE
112,1959,28,RAUL BARROSO,NA,DF
112,1959,24,RAUL BARROSO,NA,DF
112,1959,31,RAUL BARROSO,NA,DF
113,1959,32,RAUL BARROSO,NA,DF
113,1959,25,RAUL BARROSO,NA,DF
113,74757,49,RAUL BELÉM,PP**,MG
113,74757,47,RAUL BELÉM,PMDB,MG
113,74757,50,RAUL BELÉM,PFL,MG
113,74757,48,RAUL BELÉM,PRN,MG
113,132068,47,RAUL BERNARDO,PDS,MG
113,132068,46,RAUL BERNARDO,PDS,MG
113,132068,45,RAUL BERNARDO,ARENA,MG
113,130280,36,RAUL BITENCOURT,PRL,RS
113,130280,37,RAUL BITENCOURT,PRL,RS
113,131355,43,RAUL BRUNINI,MDB*,GB
113,4301,30,RAUL CARDOSO,NA,SP
113,4301,31,RAUL CARDOSO,NA,SP
113,4301,32,RAUL CARDOSO,NA,SP
113,4301,29,RAUL CARDOSO,NA,SP
113,131112,42,RAUL CARNEIRO,PTB,CE
113,130220,35,RAUL DE FARIA,NA,MG
113,130220,33,RAUL DE FARIA,NA,MG
113,130220,34,RAUL DE FARIA,NA,MG
113,131113,42,RAUL DE GOES,UDN,PB
113,131113,41,RAUL DE GOES,PSP,PB
113,130220,32,RAUL FARIA,NA,MG
113,130281,36,RAUL FERNANDES,PPR,RJ
113,130281,31,RAUL FERNANDES,NA,RJ
113,130281,29,RAUL FERNANDES,NA,RJ
113,130281,37,RAUL FERNANDES,PPR,RJ
113,130281,30,RAUL FERNANDES,NA,RJ
113,130281,32,RAUL FERNANDES,NA,RJ
113,130281,28,RAUL FERNANDES,NA,RJ
113,139345,48,RAUL FERRAZ,PMDB,BA
113,139345,47,RAUL FERRAZ,PMDB,BA
113,141523,53,RAUL HENRY,PMDB,PE
113,141523,56,RAUL HENRY,MDB,PE
113,141523,54,RAUL HENRY,PMDB,PE
113,74048,53,RAUL JUNGMANN,PPS,PE
113,74048,55,RAUL JUNGMANN,PPS,PE
113,74048,52,RAUL JUNGMANN,PPS,PE
113,160656,54,RAUL LIMA,PP**,RR
113,130219,35,RAUL MACHADO,NA,MA
113,130219,33,RAUL MACHADO,NA,MA
113,130219,32,RAUL MACHADO,NA,MA
113,130219,34,RAUL MACHADO,NA,MA
113,3066,38,RAUL MEDEIROS,UDN,SP
113,131141,38,RAUL PILLA,PL*,RS
113,131141,41,RAUL PILLA,PL*,RS
113,131141,39,RAUL PILLA,PL*,RS
113,131141,40,RAUL PILLA,PL*,RS
113,131141,42,RAUL PILLA,PL*,RS
113,133953,49,RAUL PONT,PT,RS
113,130239,32,RAUL SÁ,PRM,MG
113,130239,35,RAUL SÁ,PRM,MG
113,130239,33,RAUL SÁ,PRM,MG
113,130239,34,RAUL SÁ,PRM,MG
113,130239,36,RAUL SÁ,PP**,MG
113,130239,31,RAUL SÁ,PRM,MG
113,4228,31,RAUL SOARES,NA,MG
113,4535,29,RAUL VEIGA,NA,RJ
113,4535,34,RAUL VEIGA,NA,RJ
113,4535,30,RAUL VEIGA,NA,RJ
113,4535,28,RAUL VEIGA,NA,RJ
113,4535,35,RAUL VEIGA,NA,RJ
113,132062,42,RAYMUNDO ASFÓRA,PTB,PB
113,132062,47,RAYMUNDO ASFÓRA,PMDB,PB
113,131110,41,RAYMUNDO CHAVES,PSD,RS
113,131110,42,RAYMUNDO CHAVES,PSD,RS
113,131350,42,RAYMUNDO DE ANDRADE,PTN,ES
113,131350,43,RAYMUNDO DE ANDRADE,ARENA,ES
113,131794,45,RAYMUNDO DINIZ,ARENA,SE
113,131794,43,RAYMUNDO DINIZ,ARENA,SE
113,131794,46,RAYMUNDO DINIZ,PDS,SE
113,131794,44,RAYMUNDO DINIZ,ARENA,SE
113,131351,43,RAYMUNDO PADILHA,ARENA,RJ
113,131351,41,RAYMUNDO PADILHA,UDN,RJ
113,131351,39,RAYMUNDO PADILHA,UDN,RJ
113,131351,42,RAYMUNDO PADILHA,UDN,RJ
113,131351,40,RAYMUNDO PADILHA,UDN,RJ
113,132065,46,RAYMUNDO URBANO,PMDB,BA
113,132065,47,RAYMUNDO URBANO,PMDB,BA
113,141525,54,REBECCA GARCIA,PP**,AM
113,141525,53,REBECCA GARCIA,PP**,AM
113,2104,26,REBOUÇAS DE CARVALHO,NA,SP
113,2104,27,REBOUÇAS DE CARVALHO,NA,SP
113,2104,25,REBOUÇAS DE CARVALHO,NA,SP
113,73851,49,REDITÁRIO CASSOL,PP**,RO
113,73800,49,REGINA GORDILHO,PRONA,RJ
113,74130,50,REGINA LINO,PMDB,AC
113,73574,52,REGINALDO GERMANO,PP**,BA
113,73574,51,REGINALDO GERMANO,PFL,BA
113,74161,53,REGINALDO LOPES,PT,MG
113,74161,55,REGINALDO LOPES,PT,MG
113,74161,56,REGINALDO LOPES,PT,MG
113,74161,54,REGINALDO LOPES,PT,MG
113,74161,52,REGINALDO LOPES,PT,MG
113,131234,43,RÉGIS BARROSO,ARENA,CE
113,74560,51,REGIS CAVALCANTE,PPS,AL
113,73556,53,REGIS DE OLIVEIRA,PSC,SP
113,73556,50,REGIS DE OLIVEIRA,PFL,SP
113,131303,43,RÉGIS PACHECO,MDB*,BA
113,131303,41,RÉGIS PACHECO,MDB*,BA
114,131303,42,RÉGIS PACHECO,MDB*,BA
114,131303,38,RÉGIS PACHECO,MDB*,BA
114,2557,34,REGO BARROS,NA,PE
114,2557,37,REGO BARROS,NA,PE
114,2557,35,REGO BARROS,NA,PE
114,2557,33,REGO BARROS,NA,PE
114,2368,29,REGO MEDEIROS,NA,PE
114,89282,54,REGUFFE,PDT,DF
114,160615,54,REINALDO AZAMBUJA,PSDB,MS
114,74256,52,REINALDO BETÃO,PR,RJ
114,73693,52,REINALDO GRIPP,PR,RJ
114,73693,51,REINALDO GRIPP,PL*,RJ
114,141526,53,REINALDO NOGUEIRA,PDT,SP
114,73786,54,REINHOLD STEPHANES,PSD,PR
114,73786,50,REINHOLD STEPHANES,PFL,PR
114,73786,52,REINHOLD STEPHANES,PMDB,PR
114,73786,53,REINHOLD STEPHANES,PMDB,PR
114,73786,46,REINHOLD STEPHANES,ARENA,PR
114,73786,55,REINHOLD STEPHANES,PSD,PR
114,73786,49,REINHOLD STEPHANES,PFL,PR
114,73786,47,REINHOLD STEPHANES,PDS,PR
114,205865,56,REINHOLD STEPHANES JUNIOR,PSD,PR
114,131115,42,REISSOLY SANTOS,PTB,RS
114,178925,56,REJANE DIAS,PT,PI
114,178925,55,REJANE DIAS,PT,PI
114,74208,51,REMI TRINTA,PL*,MA
114,74208,52,REMI TRINTA,PR,MA
114,74208,50,REMI TRINTA,PL*,MA
114,178960,55,REMÍDIO MONAI,PR,RR
114,139346,48,RENAN CALHEIROS,PRN,AL
114,139346,47,RENAN CALHEIROS,PMDB,AL
114,160623,54,RENAN FILHO,PMDB,AL
114,73988,50,RENAN KURTZ,PDT,RS
114,178989,55,RENATA ABREU,PODE,SP
114,178989,56,RENATA ABREU,PODE,SP
114,141528,53,RENATO AMARY,PSDB,SP
114,171620,55,RENATO ANDRADE,PP,MG
114,171620,54,RENATO ANDRADE,PP**,MG
114,131356,42,RENATO ARCHER,PSD,MA
114,131356,40,RENATO ARCHER,PSD,MA
114,131356,43,RENATO ARCHER,MDB*,MA
114,131356,41,RENATO ARCHER,PSD,MA
114,132071,44,RENATO AZEREDO,MDB*,MG
114,132071,42,RENATO AZEREDO,PSD,MG
114,132071,47,RENATO AZEREDO,PMDB,MG
114,132071,43,RENATO AZEREDO,MDB*,MG
114,132071,45,RENATO AZEREDO,MDB*,MG
114,132071,46,RENATO AZEREDO,PP**,MG
114,130282,36,RENATO BARBOSA,PRL,RS
114,130282,37,RENATO BARBOSA,PRL,RS
114,139347,48,RENATO BERNARDI,PMDB,PR
114,139347,47,RENATO BERNARDI,PMDB,PR
114,132070,47,RENATO BUENO,PMDB,PR
114,74166,52,RENATO CASAGRANDE,PSB,ES
114,131357,43,RENATO CELIDÔNIO,MDB*,PR
114,131357,42,RENATO CELIDÔNIO,PTB,PR
114,132069,47,RENATO CORDEIRO,PDS,SP
114,74257,52,RENATO COZZOLINO,PDT,RJ
114,74257,53,RENATO COZZOLINO,PDT,RJ
114,73787,50,RENATO JOHNSSON,PSDB,PR
114,73787,48,RENATO JOHNSSON,PRN,PR
114,73787,47,RENATO JOHNSSON,PMDB,PR
114,73787,49,RENATO JOHNSSON,PP**,PR
114,131116,42,RENATO MEDEIROS,PST,RO
114,131116,40,RENATO MEDEIROS,PSP,RO
114,141527,55,RENATO MOLLING,PP,RS
114,141527,54,RENATO MOLLING,PP**,RS
114,141527,53,RENATO MOLLING,PP**,RS
114,131358,43,RENATO RIBEIRO,ARENA,PB
114,73591,51,RENATO SILVA,PSDB,PR
114,175212,54,RENATO SIMÕES,PT,SP
114,73475,51,RENATO VIANNA,PMDB,SC
114,73475,49,RENATO VIANNA,PMDB,SC
114,3024,38,RENAULT LEITE,PSD,PI
114,73801,53,RENILDO CALHEIROS,PCdoB,PE
114,73801,52,RENILDO CALHEIROS,PCdoB,PE
114,73801,56,RENILDO CALHEIROS,PCdoB,PE
114,73801,49,RENILDO CALHEIROS,PCdoB,PE
114,74353,51,RENILDO LEAL,PTB,PA
114,160654,55,RENZO BRAZ,PP,MG
114,160654,54,RENZO BRAZ,PP**,MG
114,130269,37,RESENDE TOSTES,PP**,MG
114,131478,44,REYNALDO SANT'ANNA,MDB*,GB
114,131478,43,REYNALDO SANT'ANNA,MDB*,GB
114,131654,45,REZENDE MONTEIRO,ARENA,GO
114,131654,43,REZENDE MONTEIRO,ARENA,GO
114,131654,42,REZENDE MONTEIRO,PTB,GO
114,131654,46,REZENDE MONTEIRO,PDS,GO
114,131654,44,REZENDE MONTEIRO,ARENA,GO
114,131654,41,REZENDE MONTEIRO,PTB,GO
114,130774,41,REZENDE PASSOS,UDN,MG
114,74027,54,RIBAMAR ALVES,PSB,MA
114,74027,53,RIBAMAR ALVES,PSB,MA
114,4602,34,RIBEIRO  JUNQUEIRA,PRM,MG
114,131082,42,RIBEIRO COUTINHO,PDC,RN
114,130155,33,RIBEIRO GONÇALVES,NA,PI
114,130155,34,RIBEIRO GONÇALVES,NA,PI
114,130155,32,RIBEIRO GONÇALVES,NA,PI
114,2843,37,RIBEIRO JÚNIOR,PL*,AM
114,4602,32,RIBEIRO JUNQUEIRA,PRM,MG
115,4602,35,RIBEIRO JUNQUEIRA,PRM,MG
115,4602,28,RIBEIRO JUNQUEIRA,PRM,MG
115,4602,33,RIBEIRO JUNQUEIRA,PRM,MG
115,4602,36,RIBEIRO JUNQUEIRA,PP**,MG
115,4602,31,RIBEIRO JUNQUEIRA,PRM,MG
115,4602,29,RIBEIRO JUNQUEIRA,PRM,MG
115,4602,26,RIBEIRO JUNQUEIRA,PRM,MG
115,4602,27,RIBEIRO JUNQUEIRA,PRM,MG
115,73830,49,RIBEIRO TAVARES,PL*,BA
115,130521,40,RIÇA JUNIOR,PTB,AM
115,169553,54,RICARDO ARCHER,PMDB,MA
115,172945,54,RICARDO ARRUDA,PSC,PR
115,4836,37,RICARDO BARRETO,NA,RN
115,73788,55,RICARDO BARROS,PP,PR
115,73788,56,RICARDO BARROS,PP,PR
115,73788,51,RICARDO BARROS,PPB,PR
115,73788,50,RICARDO BARROS,PPB,PR
115,73788,52,RICARDO BARROS,PP**,PR
115,73788,53,RICARDO BARROS,PP**,PR
115,195581,55,RICARDO BENTINHO,PRB,SP
115,74793,52,RICARDO BERZOINI,PT,SP
115,74793,51,RICARDO BERZOINI,PT,SP
115,74793,53,RICARDO BERZOINI,PT,SP
115,74793,54,RICARDO BERZOINI,PT,SP
115,73956,49,RICARDO CORRÊA,PL*,MT
115,74674,51,RICARDO FERRAÇO,PPS,ES
115,74557,49,RICARDO FIUZA,PFL,PE
115,74557,44,RICARDO FIUZA,ARENA,PE
115,74557,51,RICARDO FIUZA,PPB,PE
115,74557,46,RICARDO FIUZA,ARENA,PE
115,74557,52,RICARDO FIUZA,PP**,PE
115,74557,47,RICARDO FIUZA,PDS,PE
115,74557,48,RICARDO FIUZA,PFL,PE
115,74557,45,RICARDO FIUZA,ARENA,PE
115,73789,50,RICARDO GOMYDE,PCdoB,PR
115,204362,56,RICARDO GUIDI,PSD,SC
115,74003,49,RICARDO HERÁCLIO,PMN,PE
115,74003,50,RICARDO HERÁCLIO,PSB,PE
115,73557,52,RICARDO IZAR,PTB,SP
115,73557,50,RICARDO IZAR,PPB,SP
115,160655,56,RICARDO IZAR,PP,SP
115,160655,55,RICARDO IZAR,PP,SP
115,73557,51,RICARDO IZAR,PTB,SP
115,73557,53,RICARDO IZAR,PTB,SP
115,73557,49,RICARDO IZAR,PPR,SP
115,160655,54,RICARDO IZAR,PSD,SP
115,73557,48,RICARDO IZAR,PL*,SP
115,2830,36,RICARDO MACHADO,PRL,RS
115,2830,37,RICARDO MACHADO,PRL,RS
115,73578,51,RICARDO MARANHÃO,PSB,RJ
115,73803,49,RICARDO MORAES,PSB,AM
115,73802,49,RICARDO MURAD,PSD,MA
115,73580,51,RICARDO NORONHA,PMDB,DF
115,150634,54,RICARDO QUIRINO,PRB,DF
115,150634,53,RICARDO QUIRINO,PR,DF
115,132072,47,RICARDO RIBEIRO,PTB,SP
115,74023,52,RICARDO RIQUE,PR,PB
115,74023,51,RICARDO RIQUE,PSDB,PB
115,74023,50,RICARDO RIQUE,PMDB,PB
115,140241,52,RICARDO SANTOS,PSDB,ES
115,178920,56,RICARDO TEOBALDO,PODE,PE
115,178920,55,RICARDO TEOBALDO,PODE,PE
115,141472,55,RICARDO TRIPOLI,PSDB,SP
115,141472,53,RICARDO TRIPOLI,PSDB,SP
115,141472,54,RICARDO TRIPOLI,PSDB,SP
115,73490,51,RICARTE DE FREITAS,PTB,MT
115,73490,53,RICARTE DE FREITAS,PTB,MT
115,73490,52,RICARTE DE FREITAS,PTB,MT
115,74777,51,RITA CAMATA,PMDB,ES
115,74777,49,RITA CAMATA,PMDB,ES
115,74777,53,RITA CAMATA,PSDB,ES
115,74777,50,RITA CAMATA,PMDB,ES
115,74777,48,RITA CAMATA,PMDB,ES
115,139348,48,RITA FURTADO,PFL,RO
115,139348,47,RITA FURTADO,PFL,RO
115,132149,24,RIVADÁVIA CORRÊA,NA,RS
115,132149,27,RIVADÁVIA CORREIA,NA,RS
115,132149,28,RIVADÁVIA CORREIA,NA,RS
115,132149,26,RIVADÁVIA CORREIA,NA,RS
115,132149,25,RIVADÁVIA CORREIA,NA,RS
115,74012,50,RIVALDO MACARI,PMDB,SC
115,133926,49,RIVALDO MEDEIROS,PFL,PB
115,73985,51,ROBÉRIO ARAÚJO,PL*,RR
115,73985,50,ROBÉRIO ARAÚJO,PPB,RR
115,204489,56,ROBÉRIO MONTEIRO,PDT,CE
115,64224,52,ROBÉRIO NUNES,PFL,BA
115,152610,53,ROBERTO ALVES,PTB,SP
115,152610,55,ROBERTO ALVES,PRB,SP
115,152610,56,ROBERTO ALVES,PRB,SP
115,73487,51,ROBERTO ARGENTA,PHS,RS
115,139349,48,ROBERTO AUGUSTO,PTB,RJ
115,73674,55,ROBERTO BALESTRA,PP,GO
115,73674,50,ROBERTO BALESTRA,PPB,GO
115,73674,53,ROBERTO BALESTRA,PP**,GO
115,73674,51,ROBERTO BALESTRA,PPB,GO
115,73674,54,ROBERTO BALESTRA,PP**,GO
115,73674,52,ROBERTO BALESTRA,PP**,GO
115,73674,49,ROBERTO BALESTRA,PPR,GO
115,73674,48,ROBERTO BALESTRA,PDC,GO
115,3109,39,ROBERTO BARROSO,PST,PR
116,74758,52,ROBERTO BRANT,PFL,MG
116,74758,48,ROBERTO BRANT,PRS,MG
116,74758,50,ROBERTO BRANT,PSDB,MG
116,74758,51,ROBERTO BRANT,PFL,MG
116,74758,49,ROBERTO BRANT,PTB,MG
116,141529,55,ROBERTO BRITTO,PP,BA
116,141529,53,ROBERTO BRITTO,PP**,BA
116,141529,54,ROBERTO BRITTO,PP**,BA
116,73419,49,ROBERTO CAMPOS,PPR,RJ
116,73419,50,ROBERTO CAMPOS,PPB,RJ
116,139350,48,ROBERTO D'AVILA,PDT,RJ
116,131795,45,ROBERTO DE CARVALHO,MDB*,SP
116,131795,46,ROBERTO DE CARVALHO,PDS,SP
116,160653,54,ROBERTO DE LUCENA,PV,SP
116,160653,56,ROBERTO DE LUCENA,PODE,SP
116,160653,55,ROBERTO DE LUCENA,PODE,SP
116,161903,54,ROBERTO DORNER,PSD,MT
116,74432,50,ROBERTO FONTES,PFL,PE
116,73804,49,ROBERTO FRANCA,PSB,PE
116,73649,50,ROBERTO FRANÇA,PSDB,MT
116,73805,49,ROBERTO FREIRE,PPS,PE
116,73805,48,ROBERTO FREIRE,PCB*,PE
116,73805,47,ROBERTO FREIRE,PCB*,PE
116,73805,52,ROBERTO FREIRE,PPS,PE
116,73805,55,ROBERTO FREIRE,PPS,SP
116,73805,54,ROBERTO FREIRE,PPS,SP
116,73805,46,ROBERTO FREIRE,PMDB,PE
116,131796,44,ROBERTO GALVANI,ARENA,PR
116,131796,46,ROBERTO GALVANI,PDS,PR
116,131479,44,ROBERTO GEBARA,ARENA,SP
116,178995,55,ROBERTO GÓES,PDT,AP
116,74281,52,ROBERTO GOUVEIA,PT,SP
116,3046,38,ROBERTO GROSSEMBACKER,PSD,SC
116,73420,48,ROBERTO JEFFERSON,PTB,RJ
116,73420,47,ROBERTO JEFFERSON,PTB,RJ
116,73420,49,ROBERTO JEFFERSON,PTB,RJ
116,73420,52,ROBERTO JEFFERSON,PTB,RJ
116,73420,51,ROBERTO JEFFERSON,PTB,RJ
116,73420,50,ROBERTO JEFFERSON,PTB,RJ
116,73912,51,ROBERTO JOHN,PT,PI
116,74433,49,ROBERTO MAGALHÃES,PFL,PE
116,74433,50,ROBERTO MAGALHÃES,PFL,PE
116,74433,52,ROBERTO MAGALHÃES,PFL,PE
116,74433,53,ROBERTO MAGALHÃES,DEM,PE
116,2633,37,ROBERTO MOREIRA,PRP,SP
116,2633,34,ROBERTO MOREIRA,NA,SP
116,2633,35,ROBERTO MOREIRA,NA,SP
116,3085,39,ROBERTO MORENA,PRT,GB
116,74413,50,ROBERTO PAULINO,PMDB,PB
116,74305,50,ROBERTO PESSOA,PFL,CE
116,74305,52,ROBERTO PESSOA,PL*,CE
116,74305,51,ROBERTO PESSOA,PFL,CE
116,74305,56,ROBERTO PESSOA,PSDB,CE
116,74209,50,ROBERTO ROCHA,PSDB,MA
116,74209,51,ROBERTO ROCHA,PSDB,MA
116,74209,53,ROBERTO ROCHA,PSDB,MA
116,133992,48,ROBERTO ROLLEMBERG,PMDB,SP
116,133992,47,ROBERTO ROLLEMBERG,PMDB,SP
116,133992,49,ROBERTO ROLLEMBERG,PMDB,SP
116,178944,55,ROBERTO SALES,DEM,RJ
116,141473,54,ROBERTO SANTIAGO,PSD,SP
116,141473,53,ROBERTO SANTIAGO,PV,SP
116,74639,50,ROBERTO SANTOS,PSDB,BA
116,131359,42,ROBERTO SATURNINO,PSB,RJ
116,131359,43,ROBERTO SATURNINO,MDB*,RJ
